chembl_id,name,smiles,max_phase,formula,chembl_mw
CHEMBL27999,TIAZURIL,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Sc1ccc(Cl)cc1,2.0,C17H14ClN3O2S,359.84
CHEMBL286494,HYPERICIN,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,3.0,C30H16O8,504.45
CHEMBL27077,ISAMOLTAN,CC(C)NCC(O)COc1ccccc1-n1cccc1,2.0,C16H22N2O2,274.36
CHEMBL27810,CELIPROLOL,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,4.0,C20H33N3O4,379.50
CHEMBL26984,BUQUINERAN,CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1,2.0,C20H29N5O3,387.48
CHEMBL25856,DIHYDREXIDINE,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,2.0,C17H17NO2,267.33
CHEMBL434200,TERTATOLOL,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,4.0,C16H25NO2S,295.45
CHEMBL723,CARVEDILOL,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,4.0,C24H26N2O4,406.48
CHEMBL726,FLUPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.0,C22H26F3N3OS,437.53
CHEMBL727,THIOGUANINE,Nc1nc2[nH]cnc2c(=S)[nH]1,4.0,C5H5N5S,167.20
CHEMBL26630,SULFATROXAZOLE,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,2.0,C11H13N3O3S,267.31
CHEMBL26319,ARILDONE,CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC,2.0,C20H29ClO4,368.90
CHEMBL287631,PROGABIDE,NC(=O)CCC/N=C(\c1ccc(Cl)cc1)c1cc(F)ccc1O,2.0,C17H16ClFN2O2,334.78
CHEMBL286738,IROSUSTAT,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,2.0,C14H15NO5S,309.34
CHEMBL435565,DITERCALINIUM CHLORIDE,COc1ccc2[nH]c3ccc4cc[n+](CCN5CCC(C6CCN(CC[n+]7ccc8ccc9[nH]c%10ccc(OC)cc%10c9c8c7)CC6)CC5)cc4c3c2c1.[Cl-].[Cl-],2.0,C46H50Cl2N6O2,789.85
CHEMBL27289,CROCONAZOLE,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,2.0,C18H15ClN2O,310.78
CHEMBL27193,DILEVALOL,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,4.0,C19H24N2O3,328.41
CHEMBL728,PROCHLORPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.0,C20H24ClN3S,373.95
CHEMBL729,LOPINAVIR,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,4.0,C37H48N4O5,628.81
CHEMBL730,NITROGLYCERIN,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],4.0,C3H5N3O9,227.08
CHEMBL26687,MESCALINE,COc1cc(CCN)cc(OC)c1OC,1.0,C11H17NO3,211.26
CHEMBL285815,PLAUNOTOL,CC(C)=CCC/C(C)=C/CC/C(=C/CC/C(C)=C/CO)CO,2.0,C20H34O2,306.49
CHEMBL30054,DPOC-4088,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,1.0,C19H16ClF3N6O2,452.82
CHEMBL30116,PIPEMIDIC ACID,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,2.0,C14H17N5O3,303.32
CHEMBL27129,SINITRODIL,O=C1c2ccccc2OCN1CCO[N+](=O)[O-],2.0,C10H10N2O5,238.20
CHEMBL145,CAFFEIC ACID,O=C(O)/C=C/c1ccc(O)c(O)c1,3.0,C9H8O4,180.16
CHEMBL734,ACETOHYDROXAMIC ACID,CC(=O)NO,4.0,C2H5NO2,75.07
CHEMBL284906,NICORANDIL,O=C(NCCO[N+](=O)[O-])c1cccnc1,4.0,C8H9N3O4,211.18
CHEMBL282121,MEBEVERINE,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,4.0,C25H35NO5,429.56
CHEMBL30044,DIBROMPROPAMIDINE,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,2.0,C17H18Br2N4O2,470.17
CHEMBL738,THIOPENTAL SODIUM,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],4.0,C11H17N2NaO2S,264.33
CHEMBL29411,THYMOL,Cc1ccc(C(C)C)c(O)c1,2.0,C10H14O,150.22
CHEMBL281202,CARVACROL,Cc1ccc(C(C)C)cc1O,2.0,C10H14O,150.22
CHEMBL146,BUTYLATED HYDROXYTOLUENE,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.0,C15H24O,220.36
CHEMBL30219,METHOHEXITAL SODIUM,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],4.0,C14H17N2NaO3,284.29
CHEMBL287419,LOSULAZINE,O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,2.0,C27H22F4N4O3S,558.56
CHEMBL29741,IRAMPANEL,CN(C)CCOc1ccccc1-c1nc(-c2ccccc2)no1,2.0,C18H19N3O2,309.37
CHEMBL741,LAMOTRIGINE,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,4.0,C9H7Cl2N5,256.10
CHEMBL29919,ELPETRIGINE,Nc1cnc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,2.0,C10H7Cl3N4,289.55
CHEMBL30008,FLUNARIZINE,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,2.0,C26H26F2N2,404.50
CHEMBL29798,BEMARINONE,COc1ccc2[nH]c(=O)nc(C)c2c1OC,2.0,C11H12N2O3,220.23
CHEMBL742,KETAMINE,CNC1(c2ccccc2Cl)CCCCC1=O,4.0,C13H16ClNO,237.73
CHEMBL25843,REMACEMIDE,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,2.0,C17H20N2O,268.36
CHEMBL416755,OXOLINIC ACID,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.0,C13H11NO5,261.23
CHEMBL29404,ENECADIN,Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1,2.0,C21H28FN3O,357.47
CHEMBL744,RILUZOLE,Nc1nc2ccc(OC(F)(F)F)cc2s1,4.0,C8H5F3N2OS,234.20
CHEMBL29757,D-ASPARTATE,N[C@H](CC(=O)O)C(=O)O,2.0,C4H7NO4,133.10
CHEMBL28636,DERACOXIB,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,2.0,C17H14F3N3O3S,397.38
CHEMBL28527,MAVACOXIB,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,2.0,C16H11F4N3O2S,385.34
CHEMBL29188,LOMERIZINE,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,2.0,C27H30F2N2O3,468.54
CHEMBL746,NEDOCROMIL,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,4.0,C19H17NO7,371.35
CHEMBL281724,LUBELUZOLE,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,2.0,C22H25F2N3O2S,433.52
CHEMBL747,CYCLOGUANIL,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,2.0,C11H14ClN5,251.72
CHEMBL748,PRALIDOXIME CHLORIDE,C[n+]1ccccc1/C=N/O.[Cl-],4.0,C7H9ClN2O,172.62
CHEMBL29609,PLECONARIL,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,2.0,C18H18F3N3O3,381.35
CHEMBL29835,BESIPIRDINE,CCCN(c1ccncc1)n1ccc2ccccc21,2.0,C16H17N3,251.33
CHEMBL282575,ESTRADIOL BENZOATE,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,2.0,C25H28O3,376.50
CHEMBL750,ZONISAMIDE,NS(=O)(=O)Cc1noc2ccccc12,4.0,C8H8N2O3S,212.23
CHEMBL28196,ISBOGREL,O=C(O)CCCC/C=C(/c1ccccc1)c1cccnc1,2.0,C18H19NO2,281.36
CHEMBL28854,SIPATRIGINE,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,2.0,C15H16Cl3N5,372.69
CHEMBL28509,EDELFOSINE,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC,2.0,C27H58NO6P,523.74
CHEMBL28079,ZAPRINAST,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,2.0,C13H13N5O2,271.28
CHEMBL28979,VAMICAMIDE,CC(CC(C(N)=O)(c1ccccc1)c1ccccn1)N(C)C,2.0,C18H23N3O,297.40
CHEMBL29292,UBENIMEX,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,2.0,C16H24N2O4,308.38
CHEMBL280531,TIVICICLOVIR,Nc1nc2c(ncn2CC(CO)CO)c(=O)[nH]1,2.0,C9H13N5O3,239.24
CHEMBL752,ADENOSINE PHOSPHATE,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,4.0,C10H14N5O7P,347.22
CHEMBL28564,ELIPRODIL,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,2.0,C20H23ClFNO,347.86
CHEMBL286020,SULMAZOLE,COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,2.0,C14H13N3O2S,287.34
CHEMBL28930,ILMOFOSINE,CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C,2.0,C26H56NO5PS,525.78
CHEMBL31882,DEZAGUANINE,Nc1cc2[nH]cnc2c(=O)[nH]1,2.0,C6H6N4O,150.14
CHEMBL753,PHENOXYBENZAMINE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,4.0,C18H22ClNO,303.83
CHEMBL283403,ENVIROXIME,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=N/O)c3ccccc3)cc21,2.0,C17H18N4O3S,358.42
CHEMBL284642,BIZELESIN,Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1,2.0,C43H36Cl2N8O5,815.72
CHEMBL31907,CETABEN,CCCCCCCCCCCCCCCCNc1ccc(C(=O)O)cc1,2.0,C23H39NO2,361.57
CHEMBL754,FOSCARNET SODIUM,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],4.0,CNa3O5P,191.95
CHEMBL284483,COFORMYCIN,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)[C@H](O)[C@@H]1O,2.0,C11H16N4O5,284.27
CHEMBL31965,CANERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,3.0,C24H25ClFN5O3,485.95
CHEMBL287677,DEXFADROSTAT,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,2.0,C14H13N3,223.28
CHEMBL757,NANDROLONE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,3.0,C18H26O2,274.40
CHEMBL435951,MITOZOLOMIDE,NC(=O)c1ncn2c(=O)n(CCCl)nnc12,2.0,C7H7ClN6O2,242.63
CHEMBL760,ANAGRELIDE,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,4.0,C10H7Cl2N3O,256.09
CHEMBL31400,ELINAFIDE,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,2.0,C31H28N4O4,520.59
CHEMBL761,NAPHAZOLINE,c1ccc2c(CC3=NCCN3)cccc2c1,4.0,C14H14N2,210.28
CHEMBL31634,BRIVUDINE,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,2.0,C11H13BrN2O5,333.14
CHEMBL31836,PIPEROXAN,c1ccc2c(c1)OCC(CN1CCCCC1)O2,2.0,C14H19NO2,233.31
CHEMBL762,OXYMETAZOLINE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,4.0,C16H24N2O,260.38
CHEMBL31891,BRODIMOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,2.0,C13H15BrN4O2,339.19
CHEMBL32039,TETROXOPRIM,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,2.0,C16H22N4O4,334.38
CHEMBL32573,TRAMAZOLINE,c1cc2c(c(NC3=NCCN3)c1)CCCC2,2.0,C13H17N3,215.30
CHEMBL32510,CLOFILIUM PHOSPHATE,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.O=P([O-])(O)O,2.0,C21H39ClNO4P,435.97
CHEMBL31422,MALTOL,Cc1occc(=O)c1O,3.0,C6H6O3,126.11
CHEMBL286398,PROPYLENE GLYCOL,CC(O)CO,3.0,C3H8O2,76.10
CHEMBL31601,REMIKIREN,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,2.0,C33H50N4O6S,630.85
CHEMBL31574,FISETIN,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,2.0,C15H10O6,286.24
CHEMBL286013,DIMEBUTIC ACID,CCC(C)(C)C(=O)O,2.0,C6H12O2,116.16
CHEMBL765,GUANETHIDINE,N=C(N)NCCN1CCCCCCC1,4.0,C10H22N4,198.31
CHEMBL766,CILASTATIN,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,4.0,C16H26N2O5S,358.46
CHEMBL768,ESMOLOL,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,4.0,C16H25NO4,295.38
CHEMBL770,TOLAZOLINE,c1ccc(CC2=NCCN2)cc1,4.0,C10H12N2,160.22
CHEMBL285347,BIAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,2.0,C15H18N4O4S,350.40
CHEMBL771,CYCLOSERINE,N[C@@H]1CONC1=O,4.0,C3H6N2O2,102.09
CHEMBL285123,(D)-SERINE,N[C@H](CO)C(=O)O,3.0,C3H7NO3,105.09
CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4.0,C12H17N3O4S,299.35
CHEMBL772,RESERPINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,4.0,C33H40N2O9,608.69
CHEMBL773,GLYCINE,NCC(=O)O,4.0,C2H5NO2,75.07
CHEMBL283820,SPIROGLUMIDE,O=C(O)CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,2.0,C21H26Cl2N2O4,441.36
CHEMBL30400,OXILOFRINE,CNC(C)C(O)c1ccc(O)cc1,2.0,C10H15NO2,181.24
CHEMBL30746,SOTERENOL,CC(C)NCC(O)c1ccc(O)c(NS(C)(=O)=O)c1,2.0,C12H20N2O4S,288.37
CHEMBL284377,DEXFOSFOSERINE,N[C@@H](COP(=O)(O)O)C(=O)O,2.0,C3H8NO6P,185.07
CHEMBL284907,ELMUSTINE,O=NN(CCCl)C(=O)NCCO,2.0,C5H10ClN3O3,195.61
CHEMBL776,METAPROTERENOL,CC(C)NCC(O)c1cc(O)cc(O)c1,4.0,C11H17NO3,211.26
CHEMBL777,CLAVULANIC ACID,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,4.0,C8H9NO5,199.16
CHEMBL285855,FANTOFARONE,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)cn4ccccc34)cc2)cc1OC,2.0,C31H38N2O5S,550.72
CHEMBL778,DEXMEDETOMIDINE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,4.0,C13H16N2,200.28
CHEMBL779,TADALAFIL,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,4.0,C22H19N3O4,389.41
CHEMBL416578,BEFLOXATONE,COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1,2.0,C15H18F3NO5,349.31
CHEMBL291233,OBIDOXIME CHLORIDE,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],2.0,C14H16Cl2N4O3,359.21
CHEMBL33986,BUTORPHANOL,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,4.0,C21H29NO2,327.47
CHEMBL32994,AMSILAROTENE,C[Si](C)(C)c1cc(C(=O)Nc2ccc(C(=O)O)cc2)cc([Si](C)(C)C)c1,2.0,C20H27NO3Si2,385.61
CHEMBL34234,IBROLIPIM,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,2.0,C19H20BrN2O4P,451.26
CHEMBL433041,EPTASTIGMINE,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,2.0,C21H33N3O2,359.51
CHEMBL33211,ISOXEPAC,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,2.0,C16H12O4,268.27
CHEMBL780,PENTETIC ACID,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,4.0,C14H23N3O10,393.35
CHEMBL781,MAZINDOL,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,4.0,C16H13ClN2O,284.75
CHEMBL284116,5-AMINOVALERIC ACID,NCCCCC(=O)O,1.0,C5H11NO2,117.15
CHEMBL33845,DICHLOROPHEN,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,2.0,C13H10Cl2O2,269.13
CHEMBL32227,ZINDOXIFENE,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21,2.0,C21H21NO4,351.40
CHEMBL290106,BITHIONOL,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,4.0,C12H6Cl4O2S,356.06
CHEMBL782,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,4.0,C12H18N2O3S,270.35
CHEMBL783,NATEGLINIDE,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,4.0,C19H27NO3,317.43
CHEMBL284768,MIFOBATE,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,2.0,C11H17ClO7P2,358.65
CHEMBL150,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1.0,C15H10O6,286.24
CHEMBL33864,"LIPOIC ACID, ALPHA",O=C(O)CCCCC1CCSS1,3.0,C8H14O2S2,206.33
CHEMBL284616,CHLOROGENIC ACID,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,2.0,C16H18O9,354.31
CHEMBL32350,PIRLINDOLE,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,2.0,C15H18N2,226.32
CHEMBL32479,BROTIZOLAM,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,4.0,C15H10BrClN4S,393.70
CHEMBL151,LUTEOLIN,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,2.0,C15H10O6,286.24
CHEMBL417675,PALMIDROL,CCCCCCCCCCCCCCCC(=O)NCCO,3.0,C18H37NO2,299.50
CHEMBL285852,ACRONINE,COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,2.0,C20H19NO3,321.38
CHEMBL786,TAMOXIFEN CITRATE,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.0,C32H37NO8,563.65
CHEMBL787,MONTELUKAST,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,4.0,C35H36ClNO3S,586.20
CHEMBL32778,TRIMEDOXIME,O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,2.0,C15H18N4O2+2,286.33
CHEMBL32911,CARZELESIN,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1,2.0,C41H37ClN6O5,729.24
CHEMBL284328,HOMIDIUM BROMIDE,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],2.0,C21H20BrN3,394.32
CHEMBL788,IDOXURIDINE,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,4.0,C9H11IN2O5,354.10
CHEMBL431701,SILYBIN A,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,3.0,C25H22O10,482.44
CHEMBL36015,PIBROZELESIN,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,2.0,C32H36BrN5O8,698.57
CHEMBL789,RATHYRONINE,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,2.0,C15H12I3NO4,650.98
CHEMBL35493,ADOZELESIN,Cc1c[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,2.0,C30H22N4O4,502.53
CHEMBL287542,RAFOXANIDE,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,2.0,C19H11Cl2I2NO3,626.02
CHEMBL36255,COMBRETASTATIN A-1,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O,1.0,C18H20O6,332.35
CHEMBL285913,TREQUINSIN,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,2.0,C24H27N3O3,405.50
CHEMBL35337,AMFONELIC ACID,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,2.0,C18H16N2O3,308.34
CHEMBL287257,DICLOFENSINE,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,2.0,C17H17Cl2NO,322.24
CHEMBL36506,NOVOBIOCIN,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,4.0,C31H36N2O11,612.63
CHEMBL152,CIDOFOVIR ANHYDROUS,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,4.0,C8H14N3O6P,279.19
CHEMBL790,CHLORHEXIDINE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,4.0,C22H30Cl2N10,505.46
CHEMBL32838,FUMAGILLIN,CO[C@@H]1[C@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,2.0,C26H34O7,458.55
CHEMBL286452,ALFATRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,2.0,C18H24O2,272.39
CHEMBL35241,DIMINAZENE,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,2.0,C14H15N7,281.32
CHEMBL32800,FENOTEROL,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,4.0,C17H21NO4,303.36
CHEMBL36342,OCTENIDINE HYDROCHLORIDE,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,2.0,C36H64Cl2N4,623.84
CHEMBL35306,NIKKOMYCIN,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,1.0,C20H25N5O10,495.45
CHEMBL792,URIC ACID,Oc1nc(O)c2nc(O)[nH]c2n1,2.0,C5H4N4O3,168.11
CHEMBL284121,ILX23-7553,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CC#CC(C)(C)O)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.0,C27H38O3,410.60
CHEMBL34246,IPROZILAMINE,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,2.0,C13H22ClN5S,315.87
CHEMBL34722,THIAMIPRINE,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2[nH]cnc12,2.0,C9H8N8O2S,292.28
CHEMBL35033,EMIVIRINE,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,2.0,C17H22N2O3,302.37
CHEMBL796,METHYLPHENIDATE,COC(=O)C(c1ccccc1)C1CCCCN1,4.0,C14H19NO2,233.31
CHEMBL285674,ESTAZOLAM,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,4.0,C16H11ClN4,294.75
CHEMBL797,PHENSUXIMIDE,CN1C(=O)CC(c2ccccc2)C1=O,4.0,C11H11NO2,189.21
CHEMBL36565,LORZAFONE ANHYDROUS,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.0,C18H17Cl2N3O3,394.26
CHEMBL34259,METHOTREXATE,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,4.0,C20H22N8O5,454.45
CHEMBL34412,LOMETREXOL,Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,2.0,C21H25N5O6,443.46
CHEMBL36503,CERONAPRIL,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,2.0,C21H33N2O6P,440.48
